2600,175345	-489,5412613
2669,73269	-449,7524589
2772,270404	-391,0791221
2782,062804	-385,4774623
2549,177799	-560,0253581
2558,051919	-543,0006175
2400,782891	-631,3959466
2389,762033	-660,959983
2400,782891	-631,3959466
2414,573634	-627,0634136
2414,573634	-627,0634136
2502,245241	-599,4481109
2464,752099	-782,6904049
2508,622658	-800,4924652
2704,780292	-758,925299
2669,422632	-759,8067527
2508,622658	-800,4924652
2575,197136	-783,6477424
2389,762033	-660,959983
2432,378843	-730,115401
2432,378843	-730,115401
2464,752099	-782,6904049
2947,354114	-807,589714
3013,509862	-667,0552455
2782,062804	-385,4774623
2822,361791	-362,4413758
2822,361791	-362,4413758
2832,154191	-356,8397159
2754,333298	-768,8670061
2802,223393	-729,6523542
2802,223393	-745,7017059
2834,333298	-784,9163573
2802,223393	-729,6523542
2802,228374	-649,8997075
2802,22339	-279,7395349
2802,228373	-339,4794392
2735,78374	-441,4279342
2690,674428	-437,7527283
2735,78374	-441,4279342
2831,759085	-519,4084352
2831,759085	-519,4084352
2895,788648	-571,4092917
2802,202213	-457,3299482
2831,759085	-519,4084351
2591,246628	-606,4226247
2580,687952	-579,5009644
2591,246628	-606,4226247
2600,526339	-654,1884818
2594,311797	-778,8023734
2609,366187	-757,845704
2605,544534	-709,363043
2637,530747	-745,4344383
2637,530747	-745,4344383
2704,780292	-758,925299
2704,780292	-758,925299
2754,333298	-768,867006
2834,355485	-784,9202731
2862,394851	-790,542487
2862,394851	-790,542487
2947,354114	-807,5897139
2602,082894	-665,4476182
2605,544534	-709,3630431
2605,544534	-709,3630431
2609,366187	-757,845704
2802,223393	-745,7017059
2802,223393	-729,6523542
2754,333298	-768,867006
2834,355485	-784,9202731
2973,801727	-275,8418037
2993,855722	-238,3890503
2832,154191	-356,8397159
2902,563641	-316,58593
2563,296905	-532,9025148
2564,030669	-552,6647066
2580,687952	-579,5009644
2564,030669	-552,6647065
2965,848145	171,7588204
2886,012119	246,3082597
3046,385312	246,3082599
2966,593662	160,8498678
2993,877909	-238,700939
2991,212282	-199,3875833
2991,212282	-199,3875833
2966,593662	160,8498678
2684,388118	-53,08515416
2690,923392	-21,36068554
2866,287549	246,3043433
2792,822823	198,0288116
2730,945578	246,3043426
2690,945578	206,3043423
2657,238455	-115,9447226
2672,657642	-80,24470616
2672,657642	-80,24470616
2684,388118	-53,08515416
2684,388118	-53,08515416
2782,348838	173,7730724
2690,92339	398,2825038
2610,923389	478,2825034
2610,923389	478,2825034
2583,754639	478,280545
2690,944972	181,7116269
2690,945578	206,3043423
2690,909522	326,308258
2770,93171	246,3043427
691,6553364	-29,99500526
723,3713356	30,9305143
679,800674	20,75233676
735,225998	-19,81682775
1835,559189	-199,6961484
1995,581376	-199,7000643
1915,583094	-54,45372755
1895,560907	-34,4498119
1915,577351	-119,5658237
1915,583094	-54,45372756
1895,560907	-34,44981196
1832,221224	-34,45177008
1679,933654	-34,44981331
1832,221224	-34,45177008
2730,945578	246,3043426
2770,93171	246,3043428
2770,93171	246,3043428
2818,513768	246,3063012
2818,513768	246,3063012
2866,287549	246,3043432
2866,287549	246,3043432
2886,012119	246,3082597
2886,012119	246,3082597
2996,359998	246,3043442
2996,359998	246,3043442
3046,385313	246,3082599
3046,385313	246,3082599
3256,618415	246,3082612
764,0068811	108,9436839
801,8156929	181,5568995
1579,168629	-34,44851868
1679,933654	-34,44981331
2502,459383	-74,4598693
2462,437195	-34,45595367
2502,4588	-119,6955985
2502,459383	-74,45986923
2362,709861	-34,45662828
2462,437195	-34,45595358
2690,940721	141,7116272
2670,918534	161,7155427
2670,918534	161,7155426
2690,944972	181,7116269
2763,987568	161,7017391
2782,348838	173,7730725
2670,918534	161,7155426
2617,034973	161,7153964
3256,618415	246,3082612
3450,732772	246,3082623
3450,732772	246,3082623
3613,882975	246,3102208
2410,894105	594,4042649
2390,894105	574,4042648
2390,916293	498,2680864
2410,916293	478,2680867
2468,758543	594,3712445
2390,894105	514,4042644
2390,894105	558,2763293
2470,894106	478,2763298
2468,758543	594,3712445
2754,472323	594,4042671
2794,49451	554,4003514
2754,472323	594,4042671
2754,494511	478,2928513
2794,472323	518,2967673
2794,472318	518,3179331
2794,49451	554,4003514
2410,894105	594,404265
2468,758543	594,3712445
2390,894105	574,4042649
2390,894105	558,2763293
2390,894105	558,2763293
2390,894105	514,4042644
2390,894105	514,4042644
2390,916293	498,2680864
2410,916293	478,2680866
2470,894106	478,2763297
2470,894106	478,2763297
2583,754639	478,280545
2583,754639	478,280545
2610,923389	478,2825034
2610,923389	478,2825034
2754,494511	478,2928513
2754,494511	478,2928513
2690,923389	398,2825039
2942,079602	-574,7871298
2954,649255	-619,2322686
2948,225002	-290,4702332
2931,44389	-341,2390854
2972,480811	-488,8076295
2970,337146	-430,0450814
2931,44389	-341,2390855
2970,337146	-430,0450814
2942,079602	-574,7871298
2972,480811	-488,8076295
2690,945578	201,8043425
2650,946098	241,8043421
2617,046497	241,8062998
2650,946098	241,804342
2650,946098	241,8043421
2690,936852	281,8043413
2650,907903	81,67435651
2690,921226	121,058107
2690,93009	41,6704409
2650,907903	81,67435649
2617,034973	81,6704403
2650,907903	81,67435646
2670,918534	161,7155426
2763,987568	161,7017392
2802,201204	-397,1580137
2802,223391	-408,4433145
516,7487378	180,0298571
529,5200468	183,7142071
516,7487377	180,0298571
510,5153465	144,6748775
738,9930061	166,0179789
756,3354371	161,2987514
756,3354371	161,2987513
801,8156929	181,5568995
2712,342547	-199,7390527
2722,201202	-199,7356196
2966,593662	160,8498678
2965,848145	171,7588204
2602,082894	-665,4476181
2600,548527	-654,1923976
2669,766273	-449,7524589
2690,674428	-437,7527282
2558,051919	-543,0006175
2563,274718	-532,8985991
2563,287098	-532,8985991
2568,909374	-522,0969042
2575,179809	-783,6650697
2594,333984	-778,8023734
2594,333984	-778,8023734
2669,422632	-759,8067527
3013,509862	-667,0552456
2954,649255	-619,2322685
2954,649255	-619,2322685
2895,788648	-571,4092917
2690,674428	-437,7527282
2772,292591	-391,083038
2802,228374	-649,8997075
2802,228374	-457,3299481
2802,220018	-457,3299482
2802,223391	-408,4433145
2902,563641	-316,58593
2948,225002	-290,50425
2948,225002	-290,50425
2973,801727	-275,8418036
2690,946098	206,4661598
2690,936852	281,8043413
2690,947941	281,8043413
2690,909522	326,308258
2690,909522	326,308258
2690,923389	398,2825039
2690,921226	121,058107
2690,921226	141,7116271
2690,940721	141,7116272
2690,944972	181,7116269
2690,901595	41,67044092
2690,901595	121,1109859
2690,923392	-21,36068549
2690,93009	41,67044087
2782,348838	173,7730724
2792,822823	198,0288116
801,8156929	181,5568995
812,602454	202,2943719
